archivo_original,archivo_destino,semana,finca,bloque,muestra_idx,fecha,duracion_s,fps,ancho,alto,tamano_mb,veredicto_qc,problemas_qc,conteo_RC,conteo_SS,conteo_AP,conteo_CO,conteo_total
DJI_20260702082203_0404_D_LR01.MP4,S27\Cerezo\25A\DJI_20260702082203_0404_D_LR01.MP4,S27,Cerezo,25A,24,2026-07-02,42.21,29.97,1920,1080,159.53,,,76,104,136,1,317
