archivo_original,archivo_destino,semana,finca,bloque,muestra_idx,fecha,duracion_s,fps,ancho,alto,tamano_mb,veredicto_qc,problemas_qc,conteo_RC,conteo_SS,conteo_AP,conteo_CO,conteo_total
DJI_20260701070437_0003_D_LR01.MP4,S27\Cerezo\5\DJI_20260701070437_0003_D_LR01.MP4,S27,Cerezo,5,2,2026-07-02,36.2,29.97,1920,1080,137.03,,,74,62,54,2,192
