archivo_original,archivo_destino,semana,finca,bloque,muestra_idx,fecha,duracion_s,fps,ancho,alto,tamano_mb,veredicto_qc,problemas_qc,conteo_RC,conteo_SS,conteo_AP,conteo_CO,conteo_total
DJI_20260609101930_0351_D.MP4,Cerezo\25A\DJI_20260609101930_0351_D.MP4,S24,Cerezo,25A,4,2026-06-09,30.03,29.97,1920,1080,113.24,,,45,39,27,1,112
