archivo_original,archivo_destino,semana,finca,bloque,muestra_idx,fecha,duracion_s,fps,ancho,alto,tamano_mb,veredicto_qc,problemas_qc,conteo_RC,conteo_SS,conteo_AP,conteo_CO,conteo_total
DJI_20260630143618_0123_D.MP4,Pradera\23\DJI_20260630143618_0123_D.MP4,S27,Pradera,23,11,2026-06-30,36.17,29.97,1920,1080,136.65,,,68,148,88,1,305
