archivo_original,archivo_destino,semana,finca,bloque,muestra_idx,fecha,duracion_s,fps,ancho,alto,tamano_mb,veredicto_qc,problemas_qc,conteo_RC,conteo_SS,conteo_AP,conteo_CO,conteo_total
DJI_20260722070613_0071_D.MP4,Almer\2\DJI_20260722070613_0071_D.MP4,S30,Almer,2,70,2026-07-22,24.32,29.97,1920,1080,92.37,,,10,39,51,0,100
