archivo_original,archivo_destino,semana,finca,bloque,muestra_idx,fecha,duracion_s,fps,ancho,alto,tamano_mb,veredicto_qc,problemas_qc,conteo_RC,conteo_SS,conteo_AP,conteo_CO,conteo_total
DJI_20260826064431_0008_D.MP4,La Fuente\11\DJI_20260826064431_0008_D.MP4,S35,La Fuente,11,7,2026-08-25,33.9,29.97,1920,1080,127.51,,,23,25,28,1,77
