archivo_original,archivo_destino,semana,finca,bloque,muestra_idx,fecha,duracion_s,fps,ancho,alto,tamano_mb,veredicto_qc,problemas_qc,conteo_RC,conteo_SS,conteo_AP,conteo_CO,conteo_total
DJI_20260520123009_0037_D.MP4,Rocio\11\DJI_20260520123009_0037_D.MP4,S21,Rocio,11,,2026-05-20,37.77,29.97,1920,1080,142.53,,,52,64,45,0,161
