archivo_original,archivo_destino,semana,finca,bloque,muestra_idx,fecha,duracion_s,fps,ancho,alto,tamano_mb,veredicto_qc,problemas_qc,conteo_RC,conteo_SS,conteo_AP,conteo_CO,conteo_total
DJI_20260622113916_0311_D.MP4,Almer\4\DJI_20260622113916_0311_D.MP4,S26,Almer,4,1,2026-06-22,31.6,29.97,1920,1080,119.38,,,17,49,68,0,134
