archivo_original,archivo_destino,semana,finca,bloque,muestra_idx,fecha,duracion_s,fps,ancho,alto,tamano_mb,veredicto_qc,problemas_qc,conteo_RC,conteo_SS,conteo_AP,conteo_CO,conteo_total
DJI_20260525112120_0265_D.MP4,INFINITY\1\DJI_20260525112120_0265_D.MP4,S22,inf,1,15,2026-05-25,42.88,29.97,1920,1080,161.84,,,6,5,4,0,15
