archivo_original,archivo_destino,semana,finca,bloque,muestra_idx,fecha,duracion_s,fps,ancho,alto,tamano_mb,veredicto_qc,problemas_qc,conteo_RC,conteo_SS,conteo_AP,conteo_CO,conteo_total
DJI_20260529133519_0605_D.MP4,SAN MIGUEL\20\DJI_20260529133519_0605_D.MP4,S22,SAN MIGUEL,20,2,2026-05-29,32.37,29.97,1920,1080,122.5,,,66,70,79,0,215
