archivo_original,archivo_destino,semana,finca,bloque,muestra_idx,fecha,duracion_s,fps,ancho,alto,tamano_mb,veredicto_qc,problemas_qc,conteo_RC,conteo_SS,conteo_AP,conteo_CO,conteo_total
DJI_20260516101956_0201_D.MP4,Fuente\22\DJI_20260516101956_0201_D.MP4,S20,Fuente,22,25,2026-05-16,30.6,29.97,1920,1080,115.85,,,31,50,36,0,117
