archivo_original,archivo_destino,semana,finca,bloque,muestra_idx,fecha,duracion_s,fps,ancho,alto,tamano_mb,veredicto_qc,problemas_qc,conteo_RC,conteo_SS,conteo_AP,conteo_CO,conteo_total
DJI_20260513093356_0120_D.MP4,Rocio\11\DJI_20260513093356_0120_D.MP4,S20,Rocio,11,15,2026-05-13,40.57,29.97,1920,1080,153.46,,,55,127,165,1,348
