archivo_original,archivo_destino,semana,finca,bloque,muestra_idx,fecha,duracion_s,fps,ancho,alto,tamano_mb,veredicto_qc,problemas_qc,conteo_RC,conteo_SS,conteo_AP,conteo_CO,conteo_total
DJI_20260709071209_0020_D_LR01.MP4,CEREZO\20\DJI_20260709071209_0020_D_LR01.MP4,S28,CEREZO,20,19,2026-07-07,35.7,29.97,1920,1080,134.88,,,111,96,55,0,262
