archivo_original,archivo_destino,semana,finca,bloque,muestra_idx,fecha,duracion_s,fps,ancho,alto,tamano_mb,veredicto_qc,problemas_qc,conteo_RC,conteo_SS,conteo_AP,conteo_CO,conteo_total
DJI_20260727065026_0018_D_LR01.MP4,Almer\3\DJI_20260727065026_0018_D_LR01.MP4,S31,Almer,3,18,2026-07-27,48.88,29.97,1920,1080,184.41,,,76,135,199,0,410
