archivo_original,archivo_destino,semana,finca,bloque,muestra_idx,fecha,duracion_s,fps,ancho,alto,tamano_mb,veredicto_qc,problemas_qc,conteo_RC,conteo_SS,conteo_AP,conteo_CO,conteo_total
DJI_20260818093053_0095_D.MP4,Pradera\P31\DJI_20260818093053_0095_D.MP4,S34,Pradera,P31,5,2026-08-18,42.84,29.97,1920,1080,161.26,,,72,44,29,1,146
