archivo_original,archivo_destino,semana,finca,bloque,muestra_idx,fecha,duracion_s,fps,ancho,alto,tamano_mb,veredicto_qc,problemas_qc,conteo_RC,conteo_SS,conteo_AP,conteo_CO,conteo_total
DJI_20260618114816_0309_D.MP4,La fuente\12\DJI_20260618114816_0309_D.MP4,S25,La fuente,12,16,2026-06-18,26.96,29.97,1920,1080,101.95,,,5,43,85,0,133
