archivo_original,archivo_destino,semana,finca,bloque,muestra_idx,fecha,duracion_s,fps,ancho,alto,tamano_mb,veredicto_qc,problemas_qc,conteo_RC,conteo_SS,conteo_AP,conteo_CO,conteo_total
DJI_20260715084736_0131_D.MP4,inf\8\DJI_20260715084736_0131_D.MP4,S29,inf,8,8,2026-07-15,36.97,29.97,1920,1080,139.3,,,66,96,44,0,206
