archivo_original,archivo_destino,semana,finca,bloque,muestra_idx,fecha,duracion_s,fps,ancho,alto,tamano_mb,veredicto_qc,problemas_qc,conteo_RC,conteo_SS,conteo_AP,conteo_CO,conteo_total
DJI_20260603111652_0069_D.MP4,CEREZO\16\DJI_20260603111652_0069_D.MP4,S23,CEREZO,16,41,2026-06-04,34.97,29.97,1920,1080,131.92,,,28,24,31,0,83
