archivo_original,archivo_destino,semana,finca,bloque,muestra_idx,fecha,duracion_s,fps,ancho,alto,tamano_mb,veredicto_qc,problemas_qc,conteo_RC,conteo_SS,conteo_AP,conteo_CO,conteo_total
DJI_20260522085752_0169_D.MP4,Ecoplant\3\DJI_20260522085752_0169_D.MP4,S21,Ecoplant,3,,2026-05-22,40.21,29.97,1920,1080,152.1,,,64,76,83,1,224
