archivo_original,archivo_destino,semana,finca,bloque,muestra_idx,fecha,duracion_s,fps,ancho,alto,tamano_mb,veredicto_qc,problemas_qc,conteo_RC,conteo_SS,conteo_AP,conteo_CO,conteo_total
DJI_20260528115340_0284_D.MP4,LA FUENTE\4\DJI_20260528115340_0284_D.MP4,S22,LA FUENTE,4,3,2026-05-28,30.56,29.97,1920,1080,115.68,,,44,54,33,0,131
