archivo_original,archivo_destino,semana,finca,bloque,muestra_idx,fecha,duracion_s,fps,ancho,alto,tamano_mb,veredicto_qc,problemas_qc,conteo_RC,conteo_SS,conteo_AP,conteo_CO,conteo_total
GX011283.MP4,S18\Pradera\p41\GX011283.MP4,S18,Pradera,p41,16,2026-04-29,39.87,29.97,1920,1080,94.93,,,39,46,62,2,149
